frame,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,unix_timestamp
299,9.966666666666667,0.979,13.92,5.018,-45.94656,54.41985,38.85496,1750160386.5334227
300,10.0,0.062,10.925,5.011,-6.67176,36.70229,-4.29008,1750160386.566756
301,10.033333333333333,-1.075,8.452,4.144,-1.54198,11.98473,-23.45038,1750160386.6000893
302,10.066666666666666,0.223,9.206,3.041,-9.80153,9.01527,4.49618,1750160386.6334226
303,10.1,0.223,9.206,3.041,-9.80153,9.01527,4.49618,1750160386.666756
304,10.133333333333333,0.407,10.783,2.164,-9.25191,6.62595,1.58015,1750160386.7000895
305,10.166666666666666,0.922,9.519,1.65,9.76336,6.03053,-17.25954,1750160386.7334228
306,10.2,0.709,8.636,1.683,3.1374,14.18321,-9.29771,1750160386.766756
307,10.233333333333333,0.694,8.93,1.745,6.74809,11.9771,1.03817,1750160386.8000894
308,10.266666666666666,0.007,9.155,1.767,19.96183,4.68702,5.60305,1750160386.8334227
309,10.3,0.113,8.43,1.348,25.77099,0.47328,14.43511,1750160386.866756
310,10.333333333333334,0.783,8.013,0.467,23.53435,-2.18321,15.80916,1750160386.9000893
311,10.366666666666667,1.93,9.172,-0.079,7.69466,7.54198,2.22901,1750160386.9334226
312,10.4,1.741,11.21,2.823,-21.25191,11.80153,-14.55725,1750160386.966756
313,10.433333333333334,-1.549,10.676,2.205,-1.35115,-2.64885,-5.0458,1750160387.0000894
314,10.466666666666667,-1.935,11.59,3.627,-11.9771,-33.96183,-25.8855,1750160387.0334227
315,10.5,-0.668,12.172,4.049,-36.90076,-56.24427,-46.03817,1750160387.066756
316,10.533333333333333,1.748,11.818,4.872,-3.0916,-44.77863,-44.40458,1750160387.1000893
317,10.566666666666666,3.139,8.696,3.929,17.16031,-9.72519,-33.83206,1750160387.1334226
318,10.6,2.679,8.186,2.722,-1.0687,22.14504,-18.29008,1750160387.166756
319,10.633333333333333,0.294,9.826,2.538,-11.99237,24.30534,1.51145,1750160387.2000895
320,10.666666666666666,-1.709,9.268,2.363,-4.32824,4.0916,16.66412,1750160387.2334228
321,10.7,-1.271,9.862,3.045,-7.46565,0.61069,28.09924,1750160387.266756
322,10.733333333333333,0.201,9.991,2.327,11.32061,-3.20611,13.62595,1750160387.3000894
323,10.766666666666666,1.341,9.009,1.858,20.8626,5.28244,2.32824,1750160387.3334227
324,10.8,0.769,8.519,1.348,21.71756,11.9542,-5.58779,1750160387.366756
325,10.833333333333334,-0.512,8.305,0.895,16.49618,13.35115,-6.24427,1750160387.4000893
326,10.866666666666667,-0.788,8.622,0.424,6.05344,-1.66412,-9.69466,1750160387.4334226
327,10.9,-1.731,9.273,1.568,-8.48092,-14.09924,-0.12977,1750160387.466756
328,10.933333333333334,1.295,10.206,1.298,-13.83206,-1.12214,2.63359,1750160387.5000894
329,10.966666666666667,0.46,10.822,2.397,-32.0687,8.57252,24.61069,1750160387.5334227
330,11.0,0.869,13.551,4.396,-58.56489,30.29008,44.83206,1750160387.566756
331,11.033333333333333,0.323,11.715,5.104,-12.63359,19.90076,27.67176,1750160387.6000893
332,11.066666666666666,-1.377,9.694,5.329,2.18321,-2.58779,12.92366,1750160387.6334226
333,11.1,0.005,9.127,3.381,-8.48092,-12.60305,17.03817,1750160387.666756
334,11.133333333333333,1.283,11.844,3.189,-15.44275,1.85496,1.87023,1750160387.7000895
335,11.166666666666666,1.923,10.18,2.43,6.42748,10.87786,-16.19084,1750160387.7334228
336,11.2,0.718,8.959,2.124,6.96947,26.80153,-20.54198,1750160387.766756
337,11.233333333333333,0.232,9.143,2.243,8.79389,30.53435,-15.16031,1750160387.8000894
338,11.266666666666666,-0.826,8.835,1.64,29.9542,22.54962,-5.8855,1750160387.8334227
339,11.3,0.357,8.566,0.967,25.28244,18.28244,0.0916,1750160387.866756
340,11.333333333333334,-0.045,8.672,0.702,12.26718,21.50382,6.79389,1750160387.9000893
341,11.366666666666667,-0.184,8.104,0.618,18.0458,14.93893,8.08397,1750160387.9334226
342,11.4,1.724,9.606,1.379,1.41985,14.55725,1.1374,1750160387.966756
343,11.433333333333334,0.017,10.807,2.6,-27.05344,11.14504,-11.26718,1750160388.0000894
344,11.466666666666667,-2.729,10.484,0.819,-2.9771,-2.09924,-0.82443,1750160388.0334227
345,11.5,0.048,11.468,2.263,-13.83206,-17.28244,-20.26718,1750160388.066756
346,11.533333333333333,0.634,13.748,3.879,-52.48092,-22.19847,-60.1374,1750160388.1000893
347,11.566666666666666,1.891,13.154,4.35,12.51145,-20.90076,-51.0229,1750160388.1334226
348,11.6,1.674,7.702,3.752,46.20611,9.84733,-18.58779,1750160388.166756
349,11.633333333333333,1.844,7.221,3.668,-1.73282,22.0458,-0.99237,1750160388.2000895
350,11.666666666666666,-0.723,9.601,4.25,6.01527,-2.21374,5.08397,1750160388.2334228
351,11.7,-2.394,8.952,3.043,9.49618,-28.16031,20.50382,1750160388.266756
352,11.733333333333333,-1.642,9.938,2.976,-12.16794,-39.16031,18.76336,1750160388.3000894
353,11.766666666666666,1.968,9.457,2.083,1.48855,-27.29008,7.96947,1750160388.3334227
354,11.8,2.978,8.856,2.035,10.94656,4.75573,6.16031,1750160388.366756
355,11.833333333333334,0.713,9.448,1.657,9.42748,14.0687,-0.87023,1750160388.4000893
356,11.866666666666667,-0.737,9.78,1.008,14.03053,6.91603,-6.90076,1750160388.4334226
357,11.9,-0.326,8.839,0.8,10.43511,-3.68702,-9.23664,1750160388.466756
358,11.933333333333334,-0.769,8.102,0.781,-2.47328,-8.15267,4.68702,1750160388.5000894
359,11.966666666666667,-0.606,9.771,2.133,-17.15267,-3.36641,13.77099,1750160388.5334227
360,12.0,1.089,10.843,1.408,-20.8855,3.16794,9.89313,1750160388.566756
361,12.033333333333333,2.887,12.888,3.718,-34.79389,24.37405,36.44275,1750160388.6000893
362,12.066666666666666,0.555,12.428,3.97,-36.10687,50.51908,35.64122,1750160388.6334226
363,12.1,-2.263,9.057,5.162,-12.08397,15.12214,2.03053,1750160388.666756
364,12.133333333333333,-3.218,7.63,4.154,-6.69466,-26.41985,-2.83969,1750160388.7000895
365,12.166666666666666,1.348,10.496,2.358,-20.68702,-14.58779,17.53435,1750160388.7334228
366,12.2,2.205,10.992,2.488,0.58779,-15.62595,-4.24427,1750160388.766756
367,12.233333333333333,1.264,9.718,2.191,6.17557,-0.41221,-22.56489,1750160388.8000894
368,12.266666666666666,1.039,8.94,1.93,3.18321,12.25191,-17.84733,1750160388.8334227
369,12.3,0.512,9.124,2.064,14.99237,16.76336,-7.80916,1750160388.866756
370,12.333333333333334,0.175,8.827,1.592,29.98473,15.43511,1.1374,1750160388.9000893
371,12.366666666666667,0.816,8.435,1.274,25.46565,17.92366,3.75573,1750160388.9334226
372,12.4,1.609,8.461,0.575,19.43511,23.56489,4.30534,1750160388.966756
373,12.433333333333334,1.82,8.59,0.235,9.05344,29.81679,-3.12214,1750160389.0000894
374,12.466666666666667,0.912,10.896,2.526,-17.69466,31.23664,-11.85496,1750160389.0334227
375,12.5,-2.217,10.379,1.712,-9.46565,9.48855,-12.62595,1750160389.066756
376,12.533333333333333,-0.405,11.516,1.36,-5.64122,-8.87023,-20.84733,1750160389.1000893
377,12.566666666666666,0.146,13.781,3.031,-40.46565,-13.99237,-41.57252,1750160389.1334226
378,12.6,0.821,13.403,4.35,3.80916,-29.0916,-46.14504,1750160389.166756
379,12.633333333333333,1.29,6.493,4.377,26.92366,-1.12214,-13.38168,1750160389.2000895
380,12.666666666666666,0.651,7.887,3.503,-16.73282,10.37405,-14.63359,1750160389.2334228
381,12.7,-0.378,11.322,3.347,-6.35115,0.25954,-13.36641,1750160389.266756
382,12.733333333333333,-0.481,9.436,2.483,13.59542,-1.32061,7.60305,1750160389.3000894
383,12.766666666666666,-0.541,9.278,2.866,7.18321,-5.24427,10.84733,1750160389.3334227
384,12.8,0.596,9.448,2.514,17.45038,-2.29008,6.0687,1750160389.366756
385,12.833333333333334,1.116,9.503,2.109,14.1374,5.60305,-0.16794,1750160389.4000893
386,12.866666666666667,0.931,9.313,1.607,24.0229,9.66412,-1.1374,1750160389.4334226
387,12.9,0.309,8.358,0.864,18.96183,13.67176,-4.22137,1750160389.466756
388,12.933333333333334,-0.034,7.889,0.541,1.14504,4.54198,-10.00763,1750160389.5000894
389,12.966666666666667,-1.185,8.765,2.107,-18.8855,-0.82443,-6.58779,1750160389.5334227
390,13.0,0.63,11.298,2.957,-21.62595,6.72519,-5.51145,1750160389.566756
391,13.033333333333333,0.299,11.03,1.025,-11.50382,-0.22901,-0.20611,1750160389.6000893
392,13.066666666666666,0.239,12.548,2.935,-37.66412,18.17557,19.20611,1750160389.6334226
393,13.1,1.714,11.322,3.251,-32.34351,42.07634,14.35878,1750160389.666756
394,13.133333333333333,0.211,7.805,4.554,-2.77863,41.83206,-3.54198,1750160389.7000895
395,13.166666666666666,0.855,8.167,3.637,-16.80153,45.63359,17.20611,1750160389.7334228
396,13.2,0.632,11.645,3.074,-26.8626,54.25191,12.9771,1750160389.766756
397,13.233333333333333,0.972,11.768,2.643,-3.29008,46.82443,-24.24427,1750160389.8000894
398,13.266666666666666,1.065,9.737,2.229,11.08397,58.52672,-26.29008,1750160389.8334227
399,13.299999999999999,1.032,9.232,1.571,4.29008,69.77099,-21.93893,1750160389.866756
400,13.333333333333334,0.22,9.644,2.207,8.84733,69.51145,-18.55725,1750160389.9000893
401,13.366666666666667,-0.591,8.645,1.563,27.83206,56.19084,-14.35878,1750160389.9334226
402,13.4,-0.005,8.14,0.907,16.9313,48.48092,-0.80153,1750160389.966756
403,13.433333333333334,-0.302,8.72,0.745,15.80916,46.80916,8.81679,1750160390.0000894
404,13.466666666666667,-0.208,8.861,0.086,14.69466,36.51908,6.09924,1750160390.0334227
405,13.5,1.621,9.864,0.553,2.25954,30.79389,-12.80916,1750160390.066756
406,13.533333333333333,-0.005,9.833,2.04,-15.32061,27.31298,-18.34351,1750160390.1000893
407,13.566666666666666,-0.879,10.637,1.372,-10.01527,23.1145,1.24427,1750160390.1334226
408,13.6,-2.181,13.278,3.168,-39.23664,7.21374,-27.0,1750160390.166756
409,13.633333333333333,-0.189,13.649,5.837,-34.48092,-30.45038,-76.06107,1750160390.2000895
410,13.666666666666666,2.547,8.703,4.681,33.77099,0.71756,-54.1374,1750160390.2334228
411,13.7,3.737,6.292,3.649,-2.0,39.03053,-29.16794,1750160390.266756
412,13.733333333333333,0.802,12.368,3.297,-40.54198,43.0229,-11.19084,1750160390.3000894
413,13.766666666666666,-0.493,10.242,3.002,26.48855,29.60305,-2.89313,1750160390.3334227
414,13.799999999999999,-0.936,8.641,3.29,14.42748,21.76336,23.54198,1750160390.366756
415,13.833333333333334,-1.312,9.306,2.859,1.49618,4.70229,28.48855,1750160390.4000893
416,13.866666666666667,0.946,9.091,2.176,11.18321,5.32824,16.14504,1750160390.4334226
417,13.9,1.697,8.444,1.377,19.45038,22.80916,4.67939,1750160390.466756
418,13.933333333333334,0.407,8.514,1.147,14.06107,27.0,-10.16794,1750160390.5000894
419,13.966666666666667,-0.491,8.605,0.646,12.27481,17.28244,-10.32824,1750160390.5334227
420,14.0,-0.989,8.016,1.063,1.08397,7.46565,-5.0916,1750160390.566756
421,14.033333333333333,-0.551,9.589,2.217,-19.1374,7.63359,-1.70229,1750160390.6000893
422,14.066666666666666,1.053,10.913,1.13,-19.53435,16.38931,-0.50382,1750160390.6334226
423,14.1,-0.022,12.232,2.782,-30.67176,27.76336,30.85496,1750160390.666756
424,14.133333333333333,0.318,9.807,5.162,-21.29008,49.79389,20.51908,1750160390.7000895
425,14.166666666666666,-1.008,7.966,4.039,-12.30534,33.41221,3.71756,1750160390.7334228
426,14.2,1.302,11.72,3.045,-37.96947,49.55725,4.62595,1750160390.766756
427,14.233333333333333,1.942,11.863,2.734,-14.39695,51.12214,-16.43511,1750160390.8000894
428,14.266666666666666,0.455,9.309,2.126,11.36641,54.16794,-25.0916,1750160390.8334227
429,14.299999999999999,-0.005,8.475,1.547,3.44275,66.60305,-19.0458,1750160390.866756
430,14.333333333333334,-0.304,9.0,1.956,11.69466,71.41221,-8.16794,1750160390.9000893
431,14.366666666666667,-1.03,8.914,1.532,25.56489,52.94656,1.8626,1750160390.9334226
432,14.4,-1.437,9.34,1.75,15.39695,34.29008,7.51145,1750160390.966756
433,14.433333333333334,-0.4,9.249,1.08,21.96183,13.31298,6.45802,1750160391.0000894
434,14.466666666666667,0.211,8.887,0.357,20.67939,18.83969,7.59542,1750160391.0334227
435,14.5,2.136,9.668,-0.041,8.33588,42.92366,-6.06107,1750160391.066756
436,14.533333333333333,1.767,10.511,1.465,-10.47328,54.69466,-17.58015,1750160391.1000893
437,14.566666666666666,-1.978,10.422,1.484,-1.8626,47.32061,-9.23664,1750160391.1334226
438,14.6,-1.985,10.52,2.37,-0.19847,30.96947,-18.37405,1750160391.166756
439,14.633333333333333,-1.906,11.744,4.24,-53.54198,7.05344,-60.40458,1750160391.2000895
440,14.666666666666666,1.199,11.456,5.339,-5.46565,5.55725,-67.16031,1750160391.2334228
441,14.7,2.986,8.286,4.013,13.8855,38.51145,-51.32824,1750160391.266756
442,14.733333333333333,1.678,10.384,2.452,-27.62595,72.18321,-24.50382,1750160391.3000894
443,14.766666666666666,-1.987,10.973,0.792,-0.09924,70.48855,0.38168,1750160391.3334227
444,14.799999999999999,-0.508,8.851,2.612,16.30534,62.72519,13.31298,1750160391.366756
445,14.833333333333334,-0.814,8.332,2.033,-2.66412,60.52672,17.20611,1750160391.4000893
446,14.866666666666667,-0.8,9.318,2.064,2.75573,50.54962,6.45038,1750160391.4334226
447,14.9,-0.208,8.935,2.002,16.46565,45.48092,-7.07634,1750160391.466756
448,14.933333333333334,0.328,8.976,1.307,6.54198,45.83969,-12.90076,1750160391.5000894
449,14.966666666666667,0.062,9.436,1.092,7.65649,48.00763,-13.31298,1750160391.5334227
450,15.0,-0.34,9.718,1.307,15.38168,42.64122,-14.9542,1750160391.566756
451,15.033333333333333,-1.506,9.747,1.037,12.22901,35.9542,-15.69466,1750160391.6000893
452,15.066666666666666,0.055,9.596,1.437,7.55725,30.63359,-23.0687,1750160391.6334226
453,15.1,1.144,9.349,1.745,5.54198,26.63359,-19.22137,1750160391.666756
454,15.133333333333333,-1.041,9.78,1.896,-9.36641,24.03817,2.58779,1750160391.7000895
455,15.166666666666666,0.041,11.933,2.1,-52.54198,34.72519,24.48855,1750160391.7334228
456,15.2,0.931,11.72,3.639,-34.06107,61.03053,17.22901,1750160391.766756
457,15.233333333333333,-1.063,9.194,4.468,1.44275,58.72519,-0.77863,1750160391.8000894
458,15.266666666666666,-0.776,7.626,4.061,7.83969,52.32824,-1.73282,1750160391.8334227
459,15.299999999999999,0.397,7.661,3.412,-19.39695,59.58015,9.17557,1750160391.866756
460,15.333333333333334,1.391,11.76,2.119,-33.16794,72.9084,11.00763,1750160391.9000893
461,15.366666666666667,0.283,11.368,1.511,-6.44275,69.54962,-17.58015,1750160391.9334226
462,15.4,-0.156,10.403,1.621,-9.87786,75.81679,-21.49618,1750160391.966756
463,15.433333333333334,-0.836,10.52,1.513,0.14504,70.64885,-15.30534,1750160392.0000894
464,15.466666666666667,-0.599,10.053,1.484,14.34351,63.0458,-9.66412,1750160392.0334227
465,15.5,-0.01,9.345,1.216,24.61832,55.51908,-10.45038,1750160392.066756
466,15.533333333333333,-0.026,8.679,0.912,14.07634,53.75573,-3.0916,1750160392.1000893
467,15.566666666666666,0.12,8.856,0.903,11.53435,51.29008,3.46565,1750160392.1334226
468,15.6,-0.314,8.993,0.419,16.63359,44.59542,4.16794,1750160392.166756
469,15.633333333333333,0.761,9.261,0.553,10.00763,44.71756,0.1145,1750160392.2000895
470,15.666666666666666,0.656,10.396,1.307,3.43511,39.43511,-15.59542,1750160392.2334228
471,15.7,-0.761,9.895,1.386,-2.17557,34.77863,-27.31298,1750160392.266756
472,15.733333333333333,-1.156,9.723,1.82,-0.18321,30.65649,-27.77099,1750160392.3000894
473,15.766666666666666,-2.488,14.09,3.833,-50.99237,7.26718,-44.70992,1750160392.3334227
474,15.799999999999999,-0.424,13.496,3.06,-8.46565,-3.05344,-30.32061,1750160392.366756
475,15.833333333333334,2.772,9.187,4.341,27.22901,44.00763,-12.64885,1750160392.4000893
476,15.866666666666667,3.675,7.104,3.359,33.54198,73.61832,-18.90076,1750160392.4334226
477,15.9,0.421,7.851,2.665,12.31298,92.19847,-18.29771,1750160392.466756
478,15.933333333333334,-2.437,11.08,2.284,-4.38931,65.39695,-16.14504,1750160392.5000894
479,15.966666666666667,-2.595,9.029,2.425,14.72519,65.51908,6.9771,1750160392.5334227
480,16.0,-0.723,9.991,2.222,0.22901,59.37405,7.09924,1750160392.566756
481,16.03333333333333,0.438,9.737,1.836,17.49618,61.06107,-5.01527,1750160392.6000893
482,16.066666666666666,0.95,8.729,1.19,12.63359,74.38168,-14.22901,1750160392.6334226
483,16.1,-0.575,8.813,0.735,14.41221,70.83969,-18.54962,1750160392.666756
484,16.133333333333333,-1.425,8.837,0.553,10.8855,62.8626,-19.32061,1750160392.7000895
485,16.166666666666668,-1.573,8.583,0.132,-4.9313,50.16031,-22.65649,1750160392.7334228
486,16.2,-1.307,9.57,2.217,-24.78626,36.23664,-24.31298,1750160392.766756
487,16.233333333333334,-0.558,11.423,2.207,-13.98473,36.71756,-19.76336,1750160392.8000894
488,16.266666666666666,0.347,12.361,1.116,-26.45038,50.9542,2.61069,1750160392.8334227
489,16.3,-0.776,13.891,3.129,-37.25954,57.48092,-6.01527,1750160392.866756
490,16.333333333333332,-0.625,11.791,4.542,-9.12977,48.51145,-28.44275,1750160392.9000893
491,16.366666666666667,0.225,7.889,4.908,8.87023,41.0458,-26.70992,1750160392.9334226
492,16.4,0.946,6.268,4.197,-2.37405,43.0,-15.80153,1750160392.966756
493,16.433333333333334,2.071,8.495,3.587,-27.58779,58.17557,-11.52672,1750160393.0000894
494,16.466666666666665,1.748,12.835,2.361,-19.41221,58.93893,-28.43511,1750160393.0334227
495,16.5,0.931,10.534,1.391,16.9542,56.74809,-31.77863,1750160393.066756
496,16.53333333333333,0.74,8.157,1.245,2.69466,60.43511,-16.00763,1750160393.1000893
497,16.566666666666666,0.603,8.839,1.597,-7.63359,61.9084,-9.9313,1750160393.1334226
498,16.6,-0.189,9.27,1.99,-3.19084,50.0229,-4.28244,1750160393.166756
499,16.633333333333333,-0.172,8.389,1.966,7.78626,33.46565,8.25191,1750160393.2000895
500,16.666666666666668,-0.158,8.485,1.779,-0.41985,24.54198,23.21374,1750160393.2334228
501,16.7,-0.113,9.474,1.106,2.59542,14.09924,29.96183,1750160393.266756
502,16.733333333333334,0.907,9.591,0.534,18.58779,9.48092,29.51145,1750160393.3000894
503,16.766666666666666,2.133,9.199,0.596,19.75573,16.21374,18.87786,1750160393.3334227
504,16.8,1.58,10.187,1.824,-7.81679,10.54962,11.66412,1750160393.366756
505,16.833333333333332,-0.962,11.037,1.726,-14.07634,1.54962,6.47328,1750160393.4000893
506,16.866666666666667,-0.922,11.93,2.148,-3.19084,-14.37405,-3.47328,1750160393.4334226
507,16.9,-0.225,12.744,3.4,-18.83969,-43.51908,-33.41985,1750160393.466756
508,16.933333333333334,1.267,12.203,5.444,-6.76336,-55.98473,-43.33588,1750160393.5000894
509,16.966666666666665,1.985,7.796,4.587,30.03053,-31.06107,-21.61832,1750160393.5334227
510,17.0,2.018,6.941,3.428,-8.09924,0.51145,-10.9771,1750160393.566756
511,17.03333333333333,0.194,10.4,3.493,-29.9084,3.71756,-0.14504,1750160393.6000893
512,17.066666666666666,-0.062,9.675,3.165,5.22901,-11.30534,11.93893,1750160393.6334226
513,17.1,-0.266,8.784,2.083,-4.77099,-22.9542,23.61832,1750160393.666756
514,17.133333333333333,0.141,9.692,1.992,0.15267,-29.61069,20.99237,1750160393.7000895
515,17.166666666666668,1.123,9.146,1.774,19.17557,-24.0229,10.93893,1750160393.7334228
516,17.2,0.958,8.823,1.367,15.40458,-21.60305,2.49618,1750160393.766756
517,17.233333333333334,0.369,8.744,1.053,13.96947,-25.31298,-2.92366,1750160393.8000894
518,17.266666666666666,-0.484,8.861,0.943,8.57252,-33.91603,2.62595,1750160393.8334227
519,17.3,-0.685,9.658,1.891,-13.57252,-30.16794,12.50382,1750160393.866756
520,17.333333333333332,1.47,10.386,0.57,-22.08397,-18.62595,16.23664,1750160393.9000893
521,17.366666666666667,0.711,12.153,0.625,-24.84733,-20.63359,14.41985,1750160393.9334226
522,17.4,1.209,12.857,4.075,-46.45802,1.51908,27.30534,1750160393.966756
523,17.433333333333334,1.645,11.056,5.25,-29.84733,17.61069,24.60305,1750160394.0000894
524,17.466666666666665,-1.453,9.052,4.604,-0.49618,-8.70992,10.51908,1750160394.0334227
525,17.5,-0.232,9.098,3.299,-9.68702,-20.65649,11.18321,1750160394.066756
526,17.53333333333333,1.896,11.459,2.203,-21.32824,-7.0916,0.89313,1750160394.1000893
527,17.566666666666666,2.447,10.214,2.155,6.01527,-2.45802,-14.05344,1750160394.1334226
528,17.6,1.518,8.32,2.061,9.59542,12.80916,-18.82443,1750160394.166756
529,17.633333333333333,1.36,8.14,2.188,-8.0687,21.93893,-15.34351,1750160394.2000895
530,17.666666666666668,0.488,9.093,1.776,-1.30534,21.41221,-10.45038,1750160394.2334228
531,17.7,0.709,9.4,1.609,7.99237,15.84733,-8.22901,1750160394.266756
532,17.733333333333334,1.288,9.926,0.986,9.70992,18.82443,-8.34351,1750160394.3000894
533,17.766666666666666,0.802,9.56,0.362,21.67939,25.57252,-1.8855,1750160394.3334227
534,17.8,1.343,8.655,0.139,31.51908,29.64122,0.21374,1750160394.366756
535,17.833333333333332,1.458,9.957,0.644,-1.91603,30.1145,-7.79389,1750160394.4000893
536,17.866666666666667,-0.869,10.781,2.691,-16.37405,8.1145,-18.56489,1750160394.4334226
537,17.9,-0.962,10.4,0.134,9.47328,-9.0458,-11.40458,1750160394.466756
538,17.933333333333334,1.702,11.016,3.175,-20.69466,-11.70992,-28.87023,1750160394.5000894
539,17.966666666666665,0.699,13.704,6.888,-37.67939,-17.23664,-57.21374,1750160394.5334227
540,18.0,1.214,9.787,4.135,35.24427,3.38168,-40.51145,1750160394.566756
541,18.03333333333333,1.714,7.544,2.533,6.81679,15.26718,-23.34351,1750160394.6000893
542,18.066666666666666,0.795,10.065,3.129,-23.46565,14.29771,11.21374,1750160394.6334226
543,18.1,-1.03,9.934,2.658,15.9084,-1.98473,27.0,1750160394.666756
544,18.133333333333333,-1.841,9.56,2.265,6.53435,-18.48092,32.90076,1750160394.7000895
545,18.166666666666668,-0.144,9.481,2.514,12.67176,-26.59542,20.80916,1750160394.7334228
546,18.2,1.882,8.633,2.006,24.22901,-14.09924,15.48092,1750160394.766756
547,18.233333333333334,1.566,8.399,1.199,19.15267,-4.41985,8.33588,1750160394.8000894
548,18.266666666666666,0.723,8.691,0.862,11.42748,-2.52672,-0.19847,1750160394.8334227
549,18.3,0.366,8.746,0.661,9.45802,-6.67939,-2.05344,1750160394.866756
550,18.333333333333332,-0.565,9.294,1.018,3.45802,-16.80916,0.45802,1750160394.9000893
551,18.366666666666667,0.424,10.022,1.815,-9.10687,-4.62595,7.99237,1750160394.9334226
552,18.4,1.494,10.494,0.881,-11.48092,0.69466,9.93893,1750160394.966756
553,18.433333333333334,0.582,12.385,3.773,-33.35115,14.87023,35.85496,1750160395.0000894
554,18.466666666666665,1.109,12.103,5.136,-55.0687,38.98473,39.16031,1750160395.0334227
555,18.5,-0.886,9.914,5.478,-8.03053,18.0916,8.56489,1750160395.066756
556,18.53333333333333,0.086,8.966,3.689,-10.41221,0.0687,3.9771,1750160395.1000893
557,18.566666666666666,1.281,11.576,3.124,-28.60305,8.77099,-1.23664,1750160395.1334226
558,18.6,0.831,10.211,2.825,5.38168,11.51145,-23.19084,1750160395.166756
559,18.633333333333333,0.773,8.88,1.669,1.15267,25.03053,-23.96183,1750160395.2000895
560,18.666666666666668,0.694,9.009,2.55,-6.20611,31.39695,-17.52672,1750160395.2334228
561,18.7,-0.115,9.175,2.332,9.36641,29.38931,-11.41985,1750160395.266756
562,18.733333333333334,0.024,8.442,1.616,22.29771,18.62595,-2.28244,1750160395.3000894
563,18.766666666666666,-0.038,7.788,1.283,24.48855,15.56489,5.29008,1750160395.3334227
564,18.8,0.405,8.188,0.357,16.35878,9.15267,18.10687,1750160395.366756
565,18.833333333333332,1.358,9.117,0.12,12.09924,11.67939,20.89313,1750160395.4000893
566,18.866666666666667,2.047,11.167,1.889,1.96183,7.82443,-3.32824,1750160395.4334226
567,18.9,-0.153,10.24,1.851,-7.9771,-1.83969,-22.74046,1750160395.466756
568,18.933333333333334,-0.577,11.665,2.27,-12.44275,-10.38931,-27.56489,1750160395.5000894
569,18.966666666666665,-0.994,14.018,4.247,-40.87023,-35.69466,-52.93893,1750160395.5334227
570,19.0,0.493,12.969,4.223,5.67939,-33.61832,-50.94656,1750160395.566756
571,19.03333333333333,2.588,8.179,3.512,26.80153,2.62595,-28.54962,1750160395.6000893
572,19.066666666666666,3.598,6.91,2.789,4.99237,27.96183,-23.16031,1750160395.6334226
573,19.1,0.881,9.996,3.457,-17.28244,35.8626,-2.48855,1750160395.666756
574,19.133333333333333,-2.38,9.273,3.194,14.41221,10.32824,31.76336,1750160395.7000895
575,19.166666666666668,-1.176,9.653,2.5,4.9771,-6.21374,20.73282,1750160395.7334228
576,19.2,1.944,8.976,1.635,11.46565,4.50382,7.40458,1750160395.766756
577,19.233333333333334,2.847,8.056,1.204,9.61069,27.9542,3.26718,1750160395.8000894
578,19.266666666666666,0.706,8.667,1.041,9.74046,37.65649,-7.55725,1750160395.8334227
579,19.3,-0.682,8.435,0.18,6.54962,34.96947,-12.00763,1750160395.866756
580,19.333333333333332,-1.195,8.408,0.555,-5.50382,22.68702,-11.33588,1750160395.9000893
581,19.366666666666667,-0.613,10.25,2.612,-28.39695,28.21374,-5.26718,1750160395.9334226
582,19.4,0.563,10.822,0.318,-14.40458,26.73282,-2.56489,1750160395.966756
583,19.433333333333334,-1.188,11.99,1.906,-24.64122,24.41221,9.40458,1750160396.0000894
584,19.466666666666665,0.96,12.73,5.346,-58.44275,39.56489,21.60305,1750160396.0334227
585,19.5,0.678,9.742,4.973,-14.0,43.46565,14.12214,1750160396.066756
586,19.53333333333333,-0.675,8.408,4.396,-8.54962,25.83969,8.84733,1750160396.1000893
587,19.566666666666666,0.086,10.8,3.515,-26.85496,23.15267,10.0687,1750160396.1334226
588,19.6,1.47,11.492,2.607,-12.75573,24.41985,-8.28244,1750160396.166756
589,19.633333333333333,1.109,10.192,2.231,3.41985,26.0916,-24.48092,1750160396.2000895
590,19.666666666666668,0.35,8.894,1.53,0.62595,33.83206,-22.12214,1750160396.2334228
591,19.7,-0.448,9.069,1.93,7.03817,35.15267,-11.17557,1750160396.266756
592,19.733333333333334,-0.242,8.55,1.125,19.58015,24.8855,-4.77863,1750160396.3000894
593,19.766666666666666,0.225,8.282,0.836,17.56489,24.26718,5.63359,1750160396.3334227
594,19.8,0.543,7.602,0.893,12.32824,24.38168,13.94656,1750160396.366756
595,19.833333333333332,0.713,7.788,0.12,5.51908,26.40458,15.78626,1750160396.4000893
596,19.866666666666667,1.504,9.835,0.606,-11.35878,26.09924,0.72519,1750160396.4334226
597,19.9,-0.546,11.969,1.93,-23.62595,1.84733,-31.63359,1750160396.466756
598,19.933333333333334,-2.207,10.973,1.125,5.47328,-31.23664,-33.75573,1750160396.5000894
599,19.966666666666665,-1.358,11.672,2.612,-6.91603,-49.10687,-37.0458,1750160396.5334227
600,20.0,1.03,12.998,4.068,-28.29008,-46.12977,-39.12977,1750160396.566756
