frame,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,unix_timestamp
319,10.527,-0.067,9.400,2.239,0.87786,34.68702,4.64122,1750160386.4476023
320,10.560,0.158,9.117,2.710,6.71756,45.45802,-2.41985,1750160386.4866004
321,10.593,0.663,9.562,2.243,13.79389,51.76336,-8.24427,1750160386.5226634
322,10.626,-0.141,9.254,1.803,22.33588,47.84733,-11.48092,1750160386.5614657
323,10.659,-0.998,8.880,1.101,14.14504,37.01527,-9.73282,1750160386.597522
324,10.692,-1.343,8.076,0.800,2.85496,27.19084,-8.58779,1750160386.6317108
325,10.725,-1.427,8.820,1.599,-18.83969,5.87023,-8.35115,1750160386.6733496
326,10.758,-1.149,10.846,2.480,-20.61069,13.71756,-1.15267,1750160386.7072716
327,10.791,-0.666,11.435,2.184,-11.17557,9.26718,15.54962,1750160386.7429333
328,10.824,1.367,13.120,4.190,-39.63359,29.67176,37.35878,1750160386.78265
329,10.857,1.025,11.870,4.542,-19.65649,42.33588,14.83969,1750160386.8187068
330,10.890,-1.037,8.554,4.932,-8.97710,22.35115,-10.45802,1750160386.858124
331,10.923,-1.587,7.848,3.996,-15.49618,-7.04580,6.43511,1750160386.8941607
332,10.956,-0.646,9.443,3.371,-10.24427,-21.10687,29.26718,1750160386.9333143
333,10.989,0.790,11.337,2.557,-6.20611,-7.77099,12.13740,1750160386.9695537
334,11.022,1.913,10.168,2.392,10.46565,-7.99237,-22.70229,1750160387.0137599
335,11.055,0.259,8.559,2.195,8.61069,-3.44275,-13.34351,1750160387.0527596
336,11.088,-0.759,8.796,2.126,18.45802,-15.62595,8.25954,1750160387.1196663
337,11.121,0.412,8.440,1.369,20.87786,-20.22901,14.32061,1750160387.1571949
338,11.154,1.360,8.543,1.132,16.72519,-14.20611,20.88550,1750160387.1945336
339,11.187,1.630,8.437,0.967,8.90840,-9.62595,20.83206,1750160387.232216
340,11.220,1.427,9.850,1.176,-13.76336,-1.96947,9.72519,1750160387.2691967
341,11.253,-0.105,11.059,2.938,-30.65649,-12.68702,-13.29771,1750160387.3073065
342,11.286,-1.049,12.395,1.867,-15.00000,-29.66412,-18.94656,1750160387.3447182
343,11.319,0.395,12.493,3.390,-9.83206,-41.58779,-27.96183,1750160387.3823333
344,11.352,1.676,12.019,4.673,-5.92366,-32.52672,-35.08397,1750160387.41937
345,11.385,1.848,8.282,3.998,24.16031,-8.57252,-28.26718,1750160387.457202
346,11.418,2.162,6.369,3.577,4.36641,15.04580,-20.96947,1750160387.4939787
347,11.451,0.007,9.936,3.948,-25.25954,11.73282,-22.62595,1750160387.5317743
348,11.484,-1.630,10.628,3.029,7.80153,-1.70992,-4.38168,1750160387.5685978
349,11.517,-0.697,8.859,2.612,-1.09924,-9.72519,19.07634,1750160387.6064925
350,11.550,0.000,9.615,2.454,-2.35115,-15.54198,16.36641,1750160387.6435907
351,11.583,0.464,9.591,2.851,15.53435,-1.68702,14.47328,1750160387.6817424
352,11.616,1.290,8.971,2.277,17.52672,0.80153,2.93893,1750160387.718911
353,11.649,0.201,8.586,1.858,21.09160,-0.58015,-3.87023,1750160387.7561646
354,11.682,-0.577,8.368,0.804,11.77099,-6.74046,-1.50382,1750160387.7930472
355,11.715,-0.321,8.322,0.582,-4.96947,-18.45802,-5.83969,1750160387.8312173
356,11.748,-0.608,9.797,2.464,-17.79389,-16.42748,6.41221,1750160387.8684957
357,11.781,1.444,10.063,1.733,-23.83969,-2.98473,15.77863,1750160387.9063416
358,11.814,2.174,11.693,2.521,-42.27481,18.48092,30.88550,1750160387.9435813
359,11.847,0.979,13.920,5.018,-45.94656,54.41985,38.85496,1750160387.981604
360,11.880,0.062,10.925,5.011,-6.67176,36.70229,-4.29008,1750160388.0187314
361,11.913,-1.075,8.452,4.144,-1.54198,11.98473,-23.45038,1750160388.0560334
362,11.946,0.223,9.206,3.041,-9.80153,9.01527,4.49618,1750160388.0959647
363,11.979,0.223,9.206,3.041,-9.80153,9.01527,4.49618,1750160388.0959647
364,12.012,0.407,10.783,2.164,-9.25191,6.62595,1.58015,1750160388.1499016
365,12.045,0.922,9.519,1.650,9.76336,6.03053,-17.25954,1750160388.1906767
366,12.078,0.709,8.636,1.683,3.13740,14.18321,-9.29771,1750160388.230002
367,12.111,0.694,8.930,1.745,6.74809,11.97710,1.03817,1750160388.265895
368,12.144,0.007,9.155,1.767,19.96183,4.68702,5.60305,1750160388.3048635
369,12.177,0.113,8.430,1.348,25.77099,0.47328,14.43511,1750160388.3411715
370,12.210,0.783,8.013,0.467,23.53435,-2.18321,15.80916,1750160388.3804266
371,12.243,1.930,9.172,-0.079,7.69466,7.54198,2.22901,1750160388.4168375
372,12.276,1.741,11.210,2.823,-21.25191,11.80153,-14.55725,1750160388.4560368
373,12.309,-1.549,10.676,2.205,-1.35115,-2.64885,-5.04580,1750160388.4920766
374,12.342,-1.935,11.590,3.627,-11.97710,-33.96183,-25.88550,1750160388.531277
375,12.375,-0.668,12.172,4.049,-36.90076,-56.24427,-46.03817,1750160388.5673492
376,12.408,1.748,11.818,4.872,-3.09160,-44.77863,-44.40458,1750160388.6014593
377,12.441,3.139,8.696,3.929,17.16031,-9.72519,-33.83206,1750160388.6376896
378,12.474,2.679,8.186,2.722,-1.06870,22.14504,-18.29008,1750160388.6773212
379,12.507,0.294,9.826,2.538,-11.99237,24.30534,1.51145,1750160388.7130117
380,12.540,-1.709,9.268,2.363,-4.32824,4.09160,16.66412,1750160388.7524483
381,12.573,-1.271,9.862,3.045,-7.46565,0.61069,28.09924,1750160388.7881262
382,12.606,0.201,9.991,2.327,11.32061,-3.20611,13.62595,1750160388.828643
383,12.639,1.341,9.009,1.858,20.86260,5.28244,2.32824,1750160388.8647554
384,12.672,0.769,8.519,1.348,21.71756,11.95420,-5.58779,1750160388.9038196
385,12.705,-0.512,8.305,0.895,16.49618,13.35115,-6.24427,1750160388.9399726
386,12.738,-0.788,8.622,0.424,6.05344,-1.66412,-9.69466,1750160388.978255
387,12.771,-1.731,9.273,1.568,-8.48092,-14.09924,-0.12977,1750160389.0133722
388,12.804,1.295,10.206,1.298,-13.83206,-1.12214,2.63359,1750160389.0528433
389,12.837,0.460,10.822,2.397,-32.06870,8.57252,24.61069,1750160389.0944922
390,12.870,0.869,13.551,4.396,-58.56489,30.29008,44.83206,1750160389.1333213
391,12.903,0.323,11.715,5.104,-12.63359,19.90076,27.67176,1750160389.1693513
392,12.936,-1.377,9.694,5.329,2.18321,-2.58779,12.92366,1750160389.2027097
393,12.969,0.005,9.127,3.381,-8.48092,-12.60305,17.03817,1750160389.244367
394,13.002,1.283,11.844,3.189,-15.44275,1.85496,1.87023,1750160389.28294
395,13.035,1.923,10.180,2.430,6.42748,10.87786,-16.19084,1750160389.3237507
396,13.068,0.718,8.959,2.124,6.96947,26.80153,-20.54198,1750160389.3653154
397,13.101,0.232,9.143,2.243,8.79389,30.53435,-15.16031,1750160389.4014852
398,13.134,-0.826,8.835,1.640,29.95420,22.54962,-5.88550,1750160389.4405057
399,13.167,0.357,8.566,0.967,25.28244,18.28244,0.09160,1750160389.476458
400,13.200,-0.045,8.672,0.702,12.26718,21.50382,6.79389,1750160389.515287
401,13.233,-0.184,8.104,0.618,18.04580,14.93893,8.08397,1750160389.5518696
402,13.266,1.724,9.606,1.379,1.41985,14.55725,1.13740,1750160389.590481
403,13.299,0.017,10.807,2.600,-27.05344,11.14504,-11.26718,1750160389.6262977
404,13.332,-2.729,10.484,0.819,-2.97710,-2.09924,-0.82443,1750160389.6653168
405,13.365,0.048,11.468,2.263,-13.83206,-17.28244,-20.26718,1750160389.7011368
406,13.398,0.634,13.748,3.879,-52.48092,-22.19847,-60.13740,1750160389.740124
407,13.431,1.891,13.154,4.350,12.51145,-20.90076,-51.02290,1750160389.7761502
408,13.464,1.674,7.702,3.752,46.20611,9.84733,-18.58779,1750160389.8148422
409,13.497,1.844,7.221,3.668,-1.73282,22.04580,-0.99237,1750160389.8511286
410,13.530,-0.723,9.601,4.250,6.01527,-2.21374,5.08397,1750160389.8901308
411,13.563,-2.394,8.952,3.043,9.49618,-28.16031,20.50382,1750160389.9262874
412,13.596,-1.642,9.938,2.976,-12.16794,-39.16031,18.76336,1750160389.9648402
413,13.629,1.968,9.457,2.083,1.48855,-27.29008,7.96947,1750160390.0009758
414,13.662,2.978,8.856,2.035,10.94656,4.75573,6.16031,1750160390.0403776
415,13.695,0.713,9.448,1.657,9.42748,14.06870,-0.87023,1750160390.0765455
416,13.728,-0.737,9.780,1.008,14.03053,6.91603,-6.90076,1750160390.1155555
417,13.761,-0.326,8.839,0.800,10.43511,-3.68702,-9.23664,1750160390.1516716
418,13.794,-0.769,8.102,0.781,-2.47328,-8.15267,4.68702,1750160390.190231
419,13.827,-0.606,9.771,2.133,-17.15267,-3.36641,13.77099,1750160390.226227
420,13.860,1.089,10.843,1.408,-20.88550,3.16794,9.89313,1750160390.2650638
421,13.893,2.887,12.888,3.718,-34.79389,24.37405,36.44275,1750160390.301064
422,13.926,0.555,12.428,3.970,-36.10687,50.51908,35.64122,1750160390.339945
423,13.959,-2.263,9.057,5.162,-12.08397,15.12214,2.03053,1750160390.3759782
424,13.992,-3.218,7.630,4.154,-6.69466,-26.41985,-2.83969,1750160390.4147968
425,14.025,1.348,10.496,2.358,-20.68702,-14.58779,17.53435,1750160390.4589276
426,14.058,2.205,10.992,2.488,0.58779,-15.62595,-4.24427,1750160390.4972286
427,14.091,1.264,9.718,2.191,6.17557,-0.41221,-22.56489,1750160390.5334077
428,14.124,1.039,8.940,1.930,3.18321,12.25191,-17.84733,1750160390.572062
429,14.157,0.512,9.124,2.064,14.99237,16.76336,-7.80916,1750160390.6082633
430,14.190,0.175,8.827,1.592,29.98473,15.43511,1.13740,1750160390.647241
431,14.223,0.816,8.435,1.274,25.46565,17.92366,3.75573,1750160390.6834035
432,14.256,1.609,8.461,0.575,19.43511,23.56489,4.30534,1750160390.7222376
433,14.289,1.820,8.590,0.235,9.05344,29.81679,-3.12214,1750160390.7582567
434,14.322,0.912,10.896,2.526,-17.69466,31.23664,-11.85496,1750160390.7972221
435,14.355,-2.217,10.379,1.712,-9.46565,9.48855,-12.62595,1750160390.8334656
436,14.388,-0.405,11.516,1.360,-5.64122,-8.87023,-20.84733,1750160390.8715894
437,14.421,0.146,13.781,3.031,-40.46565,-13.99237,-41.57252,1750160390.9076345
438,14.454,0.821,13.403,4.350,3.80916,-29.09160,-46.14504,1750160390.9461932
439,14.487,1.290,6.493,4.377,26.92366,-1.12214,-13.38168,1750160390.997615
440,14.520,0.651,7.887,3.503,-16.73282,10.37405,-14.63359,1750160391.0417767
441,14.553,-0.378,11.322,3.347,-6.35115,0.25954,-13.36641,1750160391.080796
442,14.586,-0.481,9.436,2.483,13.59542,-1.32061,7.60305,1750160391.1187758
443,14.619,-0.541,9.278,2.866,7.18321,-5.24427,10.84733,1750160391.1549723
444,14.652,0.596,9.448,2.514,17.45038,-2.29008,6.06870,1750160391.1939156
445,14.685,1.116,9.503,2.109,14.13740,5.60305,-0.16794,1750160391.2301743
446,14.718,0.931,9.313,1.607,24.02290,9.66412,-1.13740,1750160391.263632
447,14.751,0.309,8.358,0.864,18.96183,13.67176,-4.22137,1750160391.3000817
448,14.784,-0.034,7.889,0.541,1.14504,4.54198,-10.00763,1750160391.3392823
449,14.817,-1.185,8.765,2.107,-18.88550,-0.82443,-6.58779,1750160391.3757796
450,14.850,0.630,11.298,2.957,-21.62595,6.72519,-5.51145,1750160391.4146729
451,14.883,0.299,11.030,1.025,-11.50382,-0.22901,-0.20611,1750160391.4510634
452,14.916,0.239,12.548,2.935,-37.66412,18.17557,19.20611,1750160391.489355
453,14.949,1.714,11.322,3.251,-32.34351,42.07634,14.35878,1750160391.5262592
454,14.982,0.211,7.805,4.554,-2.77863,41.83206,-3.54198,1750160391.5652401
455,15.015,0.855,8.167,3.637,-16.80153,45.63359,17.20611,1750160391.6016996
456,15.048,0.632,11.645,3.074,-26.86260,54.25191,12.97710,1750160391.644483
457,15.081,0.972,11.768,2.643,-3.29008,46.82443,-24.24427,1750160391.6810355
458,15.114,1.065,9.737,2.229,11.08397,58.52672,-26.29008,1750160391.720008
459,15.147,1.032,9.232,1.571,4.29008,69.77099,-21.93893,1750160391.7564476
460,15.180,0.220,9.644,2.207,8.84733,69.51145,-18.55725,1750160391.7956169
461,15.213,-0.591,8.645,1.563,27.83206,56.19084,-14.35878,1750160391.8327491
462,15.246,-0.005,8.140,0.907,16.93130,48.48092,-0.80153,1750160391.871996
463,15.279,-0.302,8.720,0.745,15.80916,46.80916,8.81679,1750160391.9084265
464,15.312,-0.208,8.861,0.086,14.69466,36.51908,6.09924,1750160391.9474661
465,15.345,1.621,9.864,0.553,2.25954,30.79389,-12.80916,1750160391.9838688
466,15.378,-0.005,9.833,2.040,-15.32061,27.31298,-18.34351,1750160392.023042
467,15.411,-0.879,10.637,1.372,-10.01527,23.11450,1.24427,1750160392.0593994
468,15.444,-2.181,13.278,3.168,-39.23664,7.21374,-27.00000,1750160392.09292
469,15.477,-0.189,13.649,5.837,-34.48092,-30.45038,-76.06107,1750160392.129436
470,15.510,2.547,8.703,4.681,33.77099,0.71756,-54.13740,1750160392.168632
471,15.543,3.737,6.292,3.649,-2.00000,39.03053,-29.16794,1750160392.2043962
472,15.576,0.802,12.368,3.297,-40.54198,43.02290,-11.19084,1750160392.2441719
473,15.609,-0.493,10.242,3.002,26.48855,29.60305,-2.89313,1750160392.2802176
474,15.642,-0.936,8.641,3.290,14.42748,21.76336,23.54198,1750160392.3190758
475,15.675,-1.312,9.306,2.859,1.49618,4.70229,28.48855,1750160392.355127
476,15.708,0.946,9.091,2.176,11.18321,5.32824,16.14504,1750160392.3939805
477,15.741,1.697,8.444,1.377,19.45038,22.80916,4.67939,1750160392.4301293
478,15.774,0.407,8.514,1.147,14.06107,27.00000,-10.16794,1750160392.4686859
479,15.807,-0.491,8.605,0.646,12.27481,17.28244,-10.32824,1750160392.5048418
480,15.840,-0.989,8.016,1.063,1.08397,7.46565,-5.09160,1750160392.5443184
481,15.873,-0.551,9.589,2.217,-19.13740,7.63359,-1.70229,1750160392.5808215
482,15.906,1.053,10.913,1.130,-19.53435,16.38931,-0.50382,1750160392.6217487
483,15.939,-0.022,12.232,2.782,-30.67176,27.76336,30.85496,1750160392.6583457
484,15.972,0.318,9.807,5.162,-21.29008,49.79389,20.51908,1750160392.72882
485,16.005,-1.008,7.966,4.039,-12.30534,33.41221,3.71756,1750160392.7627125
486,16.038,1.302,11.720,3.045,-37.96947,49.55725,4.62595,1750160392.8011935
487,16.071,1.942,11.863,2.734,-14.39695,51.12214,-16.43511,1750160392.8391225
488,16.104,0.455,9.309,2.126,11.36641,54.16794,-25.09160,1750160392.8770316
489,16.137,-0.005,8.475,1.547,3.44275,66.60305,-19.04580,1750160392.914349
490,16.170,-0.304,9.000,1.956,11.69466,71.41221,-8.16794,1750160392.952166
491,16.203,-1.030,8.914,1.532,25.56489,52.94656,1.86260,1750160392.9898505
492,16.236,-1.437,9.340,1.750,15.39695,34.29008,7.51145,1750160393.027335
493,16.269,-0.400,9.249,1.080,21.96183,13.31298,6.45802,1750160393.0645447
494,16.302,0.211,8.887,0.357,20.67939,18.83969,7.59542,1750160393.102342
495,16.335,2.136,9.668,-0.041,8.33588,42.92366,-6.06107,1750160393.1400847
496,16.368,1.767,10.511,1.465,-10.47328,54.69466,-17.58015,1750160393.1777487
497,16.401,-1.978,10.422,1.484,-1.86260,47.32061,-9.23664,1750160393.2152245
498,16.434,-1.985,10.520,2.370,-0.19847,30.96947,-18.37405,1750160393.2528136
499,16.467,-1.906,11.744,4.240,-53.54198,7.05344,-60.40458,1750160393.2902312
500,16.500,1.199,11.456,5.339,-5.46565,5.55725,-67.16031,1750160393.3279557
501,16.533,2.986,8.286,4.013,13.88550,38.51145,-51.32824,1750160393.3654666
502,16.566,1.678,10.384,2.452,-27.62595,72.18321,-24.50382,1750160393.4028363
503,16.599,-1.987,10.973,0.792,-0.09924,70.48855,0.38168,1750160393.4404416
504,16.632,-0.508,8.851,2.612,16.30534,62.72519,13.31298,1750160393.4780712
505,16.665,-0.814,8.332,2.033,-2.66412,60.52672,17.20611,1750160393.5158544
506,16.698,-0.800,9.318,2.064,2.75573,50.54962,6.45038,1750160393.5532951
507,16.731,-0.208,8.935,2.002,16.46565,45.48092,-7.07634,1750160393.5909967
508,16.764,0.328,8.976,1.307,6.54198,45.83969,-12.90076,1750160393.627602
509,16.797,0.062,9.436,1.092,7.65649,48.00763,-13.31298,1750160393.6652935
510,16.830,-0.340,9.718,1.307,15.38168,42.64122,-14.95420,1750160393.702624
511,16.863,-1.506,9.747,1.037,12.22901,35.95420,-15.69466,1750160393.7402425
512,16.896,0.055,9.596,1.437,7.55725,30.63359,-23.06870,1750160393.7737138
513,16.929,1.144,9.349,1.745,5.54198,26.63359,-19.22137,1750160393.812479
514,16.962,-1.041,9.780,1.896,-9.36641,24.03817,2.58779,1750160393.8488283
515,16.995,0.041,11.933,2.100,-52.54198,34.72519,24.48855,1750160393.8833003
516,17.028,0.931,11.720,3.639,-34.06107,61.03053,17.22901,1750160393.9221954
517,17.061,-1.063,9.194,4.468,1.44275,58.72519,-0.77863,1750160393.9585814
518,17.094,-0.776,7.626,4.061,7.83969,52.32824,-1.73282,1750160393.9924068
519,17.127,0.397,7.661,3.412,-19.39695,59.58015,9.17557,1750160394.028698
520,17.160,1.391,11.760,2.119,-33.16794,72.90840,11.00763,1750160394.0681758
521,17.193,0.283,11.368,1.511,-6.44275,69.54962,-17.58015,1750160394.104249
522,17.226,-0.156,10.403,1.621,-9.87786,75.81679,-21.49618,1750160394.1433206
523,17.259,-0.836,10.520,1.513,0.14504,70.64885,-15.30534,1750160394.17937
524,17.292,-0.599,10.053,1.484,14.34351,63.04580,-9.66412,1750160394.2188709
525,17.325,-0.010,9.345,1.216,24.61832,55.51908,-10.45038,1750160394.2549236
526,17.358,-0.026,8.679,0.912,14.07634,53.75573,-3.09160,1750160394.2939236
527,17.391,0.120,8.856,0.903,11.53435,51.29008,3.46565,1750160394.329651
528,17.424,-0.314,8.993,0.419,16.63359,44.59542,4.16794,1750160394.3685997
529,17.457,0.761,9.261,0.553,10.00763,44.71756,0.11450,1750160394.4045775
530,17.490,0.656,10.396,1.307,3.43511,39.43511,-15.59542,1750160394.443918
531,17.523,-0.761,9.895,1.386,-2.17557,34.77863,-27.31298,1750160394.4800167
532,17.556,-1.156,9.723,1.820,-0.18321,30.65649,-27.77099,1750160394.5138304
533,17.589,-2.488,14.090,3.833,-50.99237,7.26718,-44.70992,1750160394.5553646
534,17.622,-0.424,13.496,3.060,-8.46565,-3.05344,-30.32061,1750160394.5892339
535,17.655,2.772,9.187,4.341,27.22901,44.00763,-12.64885,1750160394.6311593
536,17.688,3.675,7.104,3.359,33.54198,73.61832,-18.90076,1750160394.6649764
537,17.721,0.421,7.851,2.665,12.31298,92.19847,-18.29771,1750160394.7008803
538,17.754,-2.437,11.080,2.284,-4.38931,65.39695,-16.14504,1750160394.7400305
539,17.787,-2.595,9.029,2.425,14.72519,65.51908,6.97710,1750160394.7759757
540,17.820,-0.723,9.991,2.222,0.22901,59.37405,7.09924,1750160394.815777
541,17.853,0.438,9.737,1.836,17.49618,61.06107,-5.01527,1750160394.8523197
542,17.886,0.950,8.729,1.190,12.63359,74.38168,-14.22901,1750160394.891574
543,17.919,-0.575,8.813,0.735,14.41221,70.83969,-18.54962,1750160394.9316237
544,17.952,-1.425,8.837,0.553,10.88550,62.86260,-19.32061,1750160394.9669502
545,17.985,-1.573,8.583,0.132,-4.93130,50.16031,-22.65649,1750160395.0080688
546,18.018,-1.307,9.570,2.217,-24.78626,36.23664,-24.31298,1750160395.0470848
547,18.051,-0.558,11.423,2.207,-13.98473,36.71756,-19.76336,1750160395.0831776
548,18.084,0.347,12.361,1.116,-26.45038,50.95420,2.61069,1750160395.1225512
549,18.117,-0.776,13.891,3.129,-37.25954,57.48092,-6.01527,1750160395.1585503
550,18.150,-0.625,11.791,4.542,-9.12977,48.51145,-28.44275,1750160395.1975121
551,18.183,0.225,7.889,4.908,8.87023,41.04580,-26.70992,1750160395.2340508
552,18.216,0.946,6.268,4.197,-2.37405,43.00000,-15.80153,1750160395.2727287
553,18.249,2.071,8.495,3.587,-27.58779,58.17557,-11.52672,1750160395.3088129
554,18.282,1.748,12.835,2.361,-19.41221,58.93893,-28.43511,1750160395.3481388
555,18.315,0.931,10.534,1.391,16.95420,56.74809,-31.77863,1750160395.3840485
556,18.348,0.740,8.157,1.245,2.69466,60.43511,-16.00763,1750160395.42298
557,18.381,0.603,8.839,1.597,-7.63359,61.90840,-9.93130,1750160395.4589822
558,18.414,-0.189,9.270,1.990,-3.19084,50.02290,-4.28244,1750160395.4980311
559,18.447,-0.172,8.389,1.966,7.78626,33.46565,8.25191,1750160395.5344555
560,18.480,-0.158,8.485,1.779,-0.41985,24.54198,23.21374,1750160395.573745
561,18.513,-0.113,9.474,1.106,2.59542,14.09924,29.96183,1750160395.6102028
562,18.546,0.907,9.591,0.534,18.58779,9.48092,29.51145,1750160395.6494932
563,18.579,2.133,9.199,0.596,19.75573,16.21374,18.87786,1750160395.6854775
564,18.612,1.580,10.187,1.824,-7.81679,10.54962,11.66412,1750160395.724546
565,18.645,-0.962,11.037,1.726,-14.07634,1.54962,6.47328,1750160395.7605991
566,18.678,-0.922,11.930,2.148,-3.19084,-14.37405,-3.47328,1750160395.7943542
567,18.711,-0.225,12.744,3.400,-18.83969,-43.51908,-33.41985,1750160395.8305535
568,18.744,1.267,12.203,5.444,-6.76336,-55.98473,-43.33588,1750160395.8703897
569,18.777,1.985,7.796,4.587,30.03053,-31.06107,-21.61832,1750160395.9064746
570,18.810,2.018,6.941,3.428,-8.09924,0.51145,-10.97710,1750160395.9455464
571,18.843,0.194,10.400,3.493,-29.90840,3.71756,-0.14504,1750160395.9815466
572,18.876,-0.062,9.675,3.165,5.22901,-11.30534,11.93893,1750160396.0210555
573,18.909,-0.266,8.784,2.083,-4.77099,-22.95420,23.61832,1750160396.0611124
574,18.942,0.141,9.692,1.992,0.15267,-29.61069,20.99237,1750160396.1162426
575,18.975,1.123,9.146,1.774,19.17557,-24.02290,10.93893,1750160396.1593392
576,19.008,0.958,8.823,1.367,15.40458,-21.60305,2.49618,1750160396.1935098
577,19.041,0.369,8.744,1.053,13.96947,-25.31298,-2.92366,1750160396.2306972
578,19.074,-0.484,8.861,0.943,8.57252,-33.91603,2.62595,1750160396.2679918
579,19.107,-0.685,9.658,1.891,-13.57252,-30.16794,12.50382,1750160396.3046787
580,19.140,1.470,10.386,0.570,-22.08397,-18.62595,16.23664,1750160396.342253
581,19.173,0.711,12.153,0.625,-24.84733,-20.63359,14.41985,1750160396.378618
582,19.206,1.209,12.857,4.075,-46.45802,1.51908,27.30534,1750160396.4162269
583,19.239,1.645,11.056,5.250,-29.84733,17.61069,24.60305,1750160396.4526815
584,19.272,-1.453,9.052,4.604,-0.49618,-8.70992,10.51908,1750160396.489734
585,19.305,-0.232,9.098,3.299,-9.68702,-20.65649,11.18321,1750160396.5265539
586,19.338,1.896,11.459,2.203,-21.32824,-7.09160,0.89313,1750160396.5639656
587,19.371,2.447,10.214,2.155,6.01527,-2.45802,-14.05344,1750160396.6007674
588,19.404,1.518,8.320,2.061,9.59542,12.80916,-18.82443,1750160396.6386433
589,19.437,1.360,8.140,2.188,-8.06870,21.93893,-15.34351,1750160396.6753724
590,19.470,0.488,9.093,1.776,-1.30534,21.41221,-10.45038,1750160396.7131991
591,19.503,0.709,9.400,1.609,7.99237,15.84733,-8.22901,1750160396.749823
592,19.536,1.288,9.926,0.986,9.70992,18.82443,-8.34351,1750160396.7868373
593,19.569,0.802,9.560,0.362,21.67939,25.57252,-1.88550,1750160396.8238583
594,19.602,1.343,8.655,0.139,31.51908,29.64122,0.21374,1750160396.8611155
595,19.635,1.458,9.957,0.644,-1.91603,30.11450,-7.79389,1750160396.8978643
596,19.668,-0.869,10.781,2.691,-16.37405,8.11450,-18.56489,1750160396.935372
597,19.701,-0.962,10.400,0.134,9.47328,-9.04580,-11.40458,1750160396.9723954
598,19.734,1.702,11.016,3.175,-20.69466,-11.70992,-28.87023,1750160397.0096235
599,19.767,0.699,13.704,6.888,-37.67939,-17.23664,-57.21374,1750160397.0464933
600,19.800,1.214,9.787,4.135,35.24427,3.38168,-40.51145,1750160397.0833416
601,19.833,1.714,7.544,2.533,6.81679,15.26718,-23.34351,1750160397.1202288
602,19.866,0.795,10.065,3.129,-23.46565,14.29771,11.21374,1750160397.1575477
603,19.899,-1.030,9.934,2.658,15.90840,-1.98473,27.00000,1750160397.1943583
604,19.932,-1.841,9.560,2.265,6.53435,-18.48092,32.90076,1750160397.2361722
605,19.965,-0.144,9.481,2.514,12.67176,-26.59542,20.80916,1750160397.270681
606,19.998,1.882,8.633,2.006,24.22901,-14.09924,15.48092,1750160397.307058
607,20.031,1.566,8.399,1.199,19.15267,-4.41985,8.33588,1750160397.3452232
608,20.064,0.723,8.691,0.862,11.42748,-2.52672,-0.19847,1750160397.3813741
609,20.097,0.366,8.746,0.661,9.45802,-6.67939,-2.05344,1750160397.4201815
610,20.130,-0.565,9.294,1.018,3.45802,-16.80916,0.45802,1750160397.4563193
611,20.163,0.424,10.022,1.815,-9.10687,-4.62595,7.99237,1750160397.4953294
612,20.196,1.494,10.494,0.881,-11.48092,0.69466,9.93893,1750160397.5315454
613,20.229,0.582,12.385,3.773,-33.35115,14.87023,35.85496,1750160397.5701516
614,20.262,1.109,12.103,5.136,-55.06870,38.98473,39.16031,1750160397.6062963
615,20.295,-0.886,9.914,5.478,-8.03053,18.09160,8.56489,1750160397.6443737
616,20.328,0.086,8.966,3.689,-10.41221,0.06870,3.97710,1750160397.6860065
617,20.361,1.281,11.576,3.124,-28.60305,8.77099,-1.23664,1750160397.719352
618,20.394,0.831,10.211,2.825,5.38168,11.51145,-23.19084,1750160397.7608597
619,20.427,0.773,8.880,1.669,1.15267,25.03053,-23.96183,1750160397.799692
620,20.460,0.694,9.009,2.550,-6.20611,31.39695,-17.52672,1750160397.8360171
621,20.493,-0.115,9.175,2.332,9.36641,29.38931,-11.41985,1750160397.8694153
622,20.526,0.024,8.442,1.616,22.29771,18.62595,-2.28244,1750160397.9110281
623,20.559,-0.038,7.788,1.283,24.48855,15.56489,5.29008,1750160397.949887
624,20.592,0.405,8.188,0.357,16.35878,9.15267,18.10687,1750160397.9857876
625,20.625,1.358,9.117,0.120,12.09924,11.67939,20.89313,1750160398.0247316
626,20.658,2.047,11.167,1.889,1.96183,7.82443,-3.32824,1750160398.0606914
627,20.691,-0.153,10.240,1.851,-7.97710,-1.83969,-22.74046,1750160398.099895
628,20.724,-0.577,11.665,2.270,-12.44275,-10.38931,-27.56489,1750160398.1360614
629,20.757,-0.994,14.018,4.247,-40.87023,-35.69466,-52.93893,1750160398.1748126
630,20.790,0.493,12.969,4.223,5.67939,-33.61832,-50.94656,1750160398.2109187
631,20.823,2.588,8.179,3.512,26.80153,2.62595,-28.54962,1750160398.249027
632,20.856,3.598,6.910,2.789,4.99237,27.96183,-23.16031,1750160398.2847872
633,20.889,0.881,9.996,3.457,-17.28244,35.86260,-2.48855,1750160398.3229313
634,20.922,-2.380,9.273,3.194,14.41221,10.32824,31.76336,1750160398.3909047
635,20.955,-1.176,9.653,2.500,4.97710,-6.21374,20.73282,1750160398.428363
636,20.988,1.944,8.976,1.635,11.46565,4.50382,7.40458,1750160398.4660277
637,21.021,2.847,8.056,1.204,9.61069,27.95420,3.26718,1750160398.5035655
638,21.054,0.706,8.667,1.041,9.74046,37.65649,-7.55725,1750160398.541046
