frame,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,unix_timestamp
0,0.0,0.36432439486913004,10.126588464194015,1.8389667482434953,8.081488837274911,85.7998167778413,7.583847120716287,1750160376.566756
1,0.0333333333333333,0.13544575907766776,9.13272596029528,2.5958506479645913,50.35104312198097,82.88617406893492,-12.277302110007355,1750160376.6000893
2,0.0666666666666666,-1.0953059784301415,8.065440114473969,2.163595814577521,44.602643364833426,67.99415749659433,-16.74695517610691,1750160376.6334226
3,0.1,-2.112478456767901,8.124067932195468,1.432887367698685,15.909386556370325,42.83304747526023,-15.622212543925617,1750160376.666756
4,0.1333333333333333,-1.7839421058784601,8.932556097061275,1.0522124593043989,0.5884859910898004,22.55959106009935,-17.555958430289557,1750160376.7000897
5,0.1666666666666666,-0.870013285256378,9.77329685246518,1.0348880220497025,-4.518020392634174,16.417595748439453,-17.948404817806654,1750160376.7334228
6,0.2,0.07082337012733704,10.632925038405777,1.1283839799047253,-2.9931822337110336,20.43945858263911,-18.343297216389967,1750160376.766756
7,0.2333333333333333,0.6432024282751305,10.49085526438614,0.8907298411502989,-0.03090425568660793,29.437800088066048,-18.46253177264932,1750160376.8000894
8,0.2666666666666666,0.7336868340157613,10.400257789229249,1.6250773536494902,-22.737253518722575,47.62676876429287,-6.264503846381084,1750160376.833423
9,0.3,1.3264348187422739,11.897167481609554,3.9532562617340985,-54.02729084414522,73.54388424965848,10.166036336624106,1750160376.866756
10,0.3333333333333333,0.6652880184085687,11.35910193795079,5.363362658980726,-38.01716588191699,78.8106338126105,5.3398820935421565,1750160376.9000893
11,0.3666666666666666,-2.187654198880998,7.989010862627556,5.0171197811346495,-3.2457245037063807,55.78544064765546,-7.736625937358562,1750160376.9334226
12,0.4,-1.8347024321575216,8.118779419884131,4.641104274974586,-13.085060602628873,47.97813621990134,-2.257799533312745,1750160376.966756
13,0.4333333333333333,2.2659970238996388,11.572344572726768,4.182155699583877,-28.02099671611833,65.06912192950881,-2.485061127512283,1750160377.0000894
14,0.4666666666666667,3.114393231066926,11.546886743347418,2.9760050445825064,-7.0130534351131,72.07368630385405,-27.891659122160654,1750160377.0334227
15,0.5,0.7570893133526823,9.11232751381187,1.9416481358354334,3.0358437783665,74.71739620246323,-43.370719198614935,1750160377.066756
16,0.5333333333333333,-0.08703425884316018,9.058961358910176,1.6854256488048533,-4.441786994647143,85.56407471510654,-34.9122479680255,1750160377.1000893
17,0.5666666666666667,0.25345389775900556,9.671397383941656,1.6908520117627608,6.743094209809752,83.07402858674133,-30.023732552409122,1750160377.1334226
18,0.6,0.7884887869707919,8.932642447132597,1.5290179381657327,10.404177102854161,74.18463420997448,-29.99486637676555,1750160377.166756
